"Control_1"	"Control_2"	"Control_3"	"Control_4"	"Du_1"	"Du_2"	"Du_3"	"Du_4"	"name"
"D9R8U2"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R8U2_CLOSW Selenium metabolism protein YedF OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1314 PE=4 SV=1"
"D9R8V1"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R8V1_CLOSW Uncharacterized protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1323 PE=4 SV=1"
"D9R8V2"	12718000	13737000	9669200	19960000	21376000	26900000	26598000	21526000	"D9R8V2_CLOSW Carboxyl transferase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1324 PE=4 SV=1"
"D9R8V3"	2802300	4594200	3396100	6028800	7200000	10125000	7702500	13513000	"D9R8V3_CLOSW Oxaloacetate decarboxylase gamma chain OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1325 PE=3 SV=1"
"D9R8V4"	NA	341470	625550	61178	131500	1206900	259440	489870	"D9R8V4_CLOSW Biotin/lipoyl attachment domain-containing protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1326 PE=4 SV=1"
"D9R8V5"	NA	1123100	1039700	1231300	409460	1219500	NA	NA	"D9R8V5_CLOSW Sodium ion-translocating decarboxylase, beta subunit OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1327 PE=4 SV=1"
"D9R8V6"	1013100	2010600	1296900	3106900	6839800	11391000	10764000	7337700	"D9R8V6_CLOSW Pyruvate carboxylase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1328 PE=4 SV=1"
"D9R8V7"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R8V7_CLOSW SH3 type 3 domain protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1329 PE=4 SV=1"
"D9R8V8"	348560	273310	350020	291940	104720	458460	914720	711100	"D9R8V8_CLOSW Cellulosome anchoring protein cohesin region OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1330 PE=4 SV=1"
"D9R8W0"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R8W0_CLOSW UvrB/UvrC protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1332 PE=4 SV=1"
"D9R8W2"	63744	124250	45225	65277	975990	935960	1291600	707620	"D9R8W2_CLOSW ATPase AAA-2 domain protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1334 PE=3 SV=1"
"D9R8W3"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R8W3_CLOSW Uncharacterized protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1335 PE=4 SV=1"
"D9R8X2"	NA	NA	NA	NA	108350	NA	230770	161970	"D9R8X2_CLOSW Transcriptional regulator, LysR family OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1344 PE=4 SV=1"
"D9R8X4"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R8X4_CLOSW Phosphoglycerate mutase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1346 PE=4 SV=1"
"D9R8X6"	17013	21955	10647	71045	631540	523060	2054400	469170	"D9R8X6_CLOSW Phosphoribosylformylglycinamidine synthase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1348 PE=4 SV=1"
"D9R8X8"	NA	NA	NA	NA	117740	97565	343960	NA	"D9R8X8_CLOSW FAD-dependent pyridine nucleotide-disulfide oxidoreductase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1350 PE=4 SV=1"
"D9R8Y3"	NA	NA	NA	NA	368390	543970	653410	454870	"D9R8Y3_CLOSW Xylulokinase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1355 PE=3 SV=1"
"D9R911"	NA	NA	NA	NA	158610	123450	678410	295040	"D9R911_CLOSW Uncharacterized protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1385 PE=4 SV=1"
"D9R913"	NA	NA	NA	NA	NA	NA	146030	NA	"D9R913_CLOSW Uncharacterized protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1387 PE=4 SV=1"
"D9R962"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R962_CLOSW Acetylglutamate kinase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=argB PE=3 SV=1"
"D9R967"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R967_CLOSW Argininosuccinate synthase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=argG PE=3 SV=1"
"D9R971"	NA	NA	NA	NA	NA	151250	155450	205200	"D9R971_CLOSW tRNA-specific 2-thiouridylase MnmA OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=mnmA PE=3 SV=1"
"D9R972"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R972_CLOSW FeS cluster assembly scaffold protein NifU OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3294 PE=4 SV=1"
"D9R976"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R976_CLOSW ABC transporter related protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3298 PE=4 SV=1"
"D9R978"	1989500	2379300	2140100	3192200	7844100	10382000	16110000	13253000	"D9R978_CLOSW Molybdenum ABC transporter, periplasmic molybdate-binding protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3300 PE=4 SV=1"
"D9R981"	NA	NA	NA	229800	NA	NA	270040	236940	"D9R981_CLOSW Uncharacterized protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3303 PE=4 SV=1"
"D9R989"	NA	NA	NA	NA	NA	NA	NA	420100	"D9R989_CLOSW GCN5-related N-acetyltransferase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3311 PE=4 SV=1"
"D9R995"	78166	541570	NA	781290	5292600	6276800	11662000	5340200	"D9R995_CLOSW Hemerythrin-like metal-binding protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3317 PE=4 SV=1"
"D9R9A5"	NA	NA	NA	NA	NA	NA	1993800	NA	"D9R9A5_CLOSW GntR domain protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3327 PE=4 SV=1"
"D9R9B0"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R9B0_CLOSW FeoA family protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3332 PE=4 SV=1"
"D9R9C5"	NA	NA	NA	156730	1127500	1504200	4223600	1610900	"D9R9C5_CLOSW Isocitrate dehydrogenase [NADP] OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3348 PE=3 SV=1"
"D9R9C7"	NA	NA	NA	70770	NA	NA	177670	NA	"D9R9C7_CLOSW Transcriptional regulator, LysR family OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3351 PE=4 SV=1"
"D9R9C9"	NA	NA	NA	NA	58727	NA	223460	NA	"D9R9C9_CLOSW Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=gatB PE=3 SV=1"
"D9R9D0"	NA	NA	NA	78769	534380	413370	1068100	1117200	"D9R9D0_CLOSW Glutamyl-tRNA(Gln) amidotransferase subunit A OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=gatA PE=3 SV=1"
"D9R9D2"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R9D2_CLOSW Aspartyl-tRNA synthetase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3356 PE=3 SV=1"
"D9R9D7"	57770	NA	NA	NA	NA	NA	136610	165860	"D9R9D7_CLOSW PTS system, trehalose-specific IIBC subunit OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3361 PE=4 SV=1"
"D9R9E0"	179020	90060	70721	251080	2183500	1181100	3718000	1546400	"D9R9E0_CLOSW Tyrosine--tRNA ligase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=tyrS PE=3 SV=1"
"D9R9F0"	104290	87060	NA	136570	2293100	2909600	6175300	4693200	"D9R9F0_CLOSW Imidazole glycerol phosphate synthase subunit HisF OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=hisF PE=3 SV=1"
"D9R9F1"	NA	NA	NA	330260	3407300	3052600	5791700	5322600	"D9R9F1_CLOSW Imidazole glycerol phosphate synthase subunit HisH OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=hisH PE=3 SV=1"
"D9R9F2"	NA	NA	NA	NA	349260	629120	1454000	NA	"D9R9F2_CLOSW Uncharacterized protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3376 PE=4 SV=1"
"D9R9F8"	58025	NA	NA	100960	NA	478180	NA	NA	"D9R9F8_CLOSW ABC transporter related protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3382 PE=4 SV=1"
"D9R9F9"	NA	NA	NA	NA	NA	NA	237380	NA	"D9R9F9_CLOSW Transcriptional regulator, GntR family OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3383 PE=4 SV=1"
"D9R9G3"	NA	NA	NA	NA	NA	NA	57471	NA	"D9R9G3_CLOSW Fe-S cluster domain protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3387 PE=4 SV=1"
"D9R9G4"	NA	NA	NA	NA	NA	477930	NA	NA	"D9R9G4_CLOSW Putative anti-sigma regulatory factor, serine/threonine protein kinase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3388 PE=4 SV=1"
"D9R9G6"	NA	NA	NA	NA	NA	2811700	6866700	3455400	"D9R9G6_CLOSW NADH dehydrogenase (Ubiquinone) 24 kDa subunit OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3390 PE=4 SV=1"
"D9R9G7"	NA	NA	NA	NA	356730	NA	NA	NA	"D9R9G7_CLOSW Histidine kinase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3391 PE=4 SV=1"
"D9R9G8"	NA	NA	NA	NA	NA	271990	176430	NA	"D9R9G8_CLOSW Uncharacterized protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3392 PE=4 SV=1"
"D9R9G9"	NA	NA	NA	NA	5524500	6804200	13356000	7286800	"D9R9G9_CLOSW NADH dehydrogenase (Quinone) OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3393 PE=4 SV=1"
"D9R9H0"	53963	81115	55615	241730	9865100	17109000	31577000	20337000	"D9R9H0_CLOSW Hydrogenase, Fe-only OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3394 PE=4 SV=1"
"D9R9H5"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R9H5_CLOSW Ferredoxin hydrogenase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3399 PE=4 SV=1"
"D9R9H6"	NA	28309	63067	53583	1177000	2648300	6461500	5574400	"D9R9H6_CLOSW Protein serine/threonine phosphatase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3400 PE=4 SV=1"
"D9R9H7"	133390	140690	NA	166660	1407600	1490200	4884900	2765800	"D9R9H7_CLOSW Putative PAS/PAC sensor protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3401 PE=4 SV=1"
"D9R9H8"	NA	NA	NA	NA	20529000	24391000	40241000	41576000	"D9R9H8_CLOSW Uncharacterized protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3402 PE=4 SV=1"
"D9R9H9"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R9H9_CLOSW Adenine deaminase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=ade PE=3 SV=1"
"D9R9I1"	1702200	2402800	2222100	2961600	5327100	4867500	12609000	4080900	"D9R9I1_CLOSW Uncharacterized protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3405 PE=4 SV=1"
"D9R9I4"	2719300	4104500	1963600	3799000	6829100	10836000	15789000	13776000	"D9R9I4_CLOSW Uncharacterized protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3408 PE=4 SV=1"
"D9R9K6"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R9K6_CLOSW Two component transcriptional regulator, LytTR family OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1457 PE=4 SV=1"
"D9R9L2"	NA	NA	NA	NA	179540	NA	324060	180450	"D9R9L2_CLOSW PfkB domain protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1463 PE=4 SV=1"
"D9R9L7"	NA	246380	NA	NA	NA	NA	NA	NA	"D9R9L7_CLOSW Amino acid permease-associated region OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1468 PE=4 SV=1"
"D9R9M4"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R9M4_CLOSW Transcriptional regulator, GntR family OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1476 PE=4 SV=1"
"D9R9N2"	NA	NA	NA	32831	NA	NA	NA	NA	"D9R9N2_CLOSW Probable transaldolase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=tal PE=3 SV=1"
"D9R9R2"	NA	NA	NA	NA	NA	244720	556420	NA	"D9R9R2_CLOSW Uncharacterized protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1514 PE=4 SV=1"
"D9R9R9"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R9R9_CLOSW Uncharacterized protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1521 PE=4 SV=1"
"D9R9S0"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R9S0_CLOSW SirA family protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1522 PE=4 SV=1"
"D9R9S1"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R9S1_CLOSW Uncharacterized protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1523 PE=4 SV=1"
"D9R9S2"	NA	NA	NA	NA	120750	111500	418210	NA	"D9R9S2_CLOSW FAD-dependent pyridine nucleotide-disulfide oxidoreductase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1524 PE=4 SV=1"
"D9R9S3"	NA	NA	NA	NA	200140	NA	221760	NA	"D9R9S3_CLOSW Aminomethyltransferase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=gcvT PE=3 SV=1"
"D9R9S5"	NA	NA	NA	29473	152040	NA	298690	40809	"D9R9S5_CLOSW Probable glycine dehydrogenase (decarboxylating) subunit 1 OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=gcvPA PE=3 SV=1"
"D9R9S6"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R9S6_CLOSW Probable glycine dehydrogenase (decarboxylating) subunit 2 OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=gcvPB PE=3 SV=1"
"D9R9S8"	NA	NA	NA	NA	137740	106770	405060	285360	"D9R9S8_CLOSW Dihydrolipoyl dehydrogenase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1531 PE=4 SV=1"
"D9R9U9"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R9U9_CLOSW Cof-like hydrolase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1552 PE=4 SV=1"
"D9R9V2"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R9V2_CLOSW Endoribonuclease L-PSP OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1555 PE=4 SV=1"
"D9R9V3"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R9V3_CLOSW FolC bifunctional protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1556 PE=3 SV=1"
"D9R9V5"	NA	66146	NA	77123	86749	NA	NA	NA	"D9R9V5_CLOSW TPR repeat-containing protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1558 PE=4 SV=1"
"D9R9V7"	3691000	3132300	4513100	5820400	11236000	12294000	12267000	15928000	"D9R9V7_CLOSW Putative anti-sigma regulatory factor, serine/threonine protein kinase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_1560 PE=4 SV=1"
"D9R9W5"	NA	NA	NA	NA	NA	NA	418390	NA	"D9R9W5_CLOSW Transcriptional regulator, AraC family OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3410 PE=4 SV=1"
"D9R9W6"	NA	51431	NA	62123	109270	112120	243320	59015	"D9R9W6_CLOSW ABC transporter related protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3411 PE=4 SV=1"
"D9R9W7"	623480	480170	563400	587300	196090	878650	495150	774730	"D9R9W7_CLOSW ABC transporter related protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3412 PE=4 SV=1"
"D9R9W9"	NA	NA	NA	NA	NA	NA	30859	NA	"D9R9W9_CLOSW Uncharacterized protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3415 PE=4 SV=1"
"D9R9X0"	NA	NA	NA	NA	NA	293500	296420	NA	"D9R9X0_CLOSW Response regulator receiver protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3416 PE=4 SV=1"
"D9R9X4"	NA	NA	NA	NA	207430	277700	399640	344230	"D9R9X4_CLOSW Type IV pilus assembly PilZ OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3420 PE=4 SV=1"
"D9R9X6"	NA	NA	25798	NA	NA	NA	NA	NA	"D9R9X6_CLOSW Uncharacterized protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3422 PE=4 SV=1"
"D9R9X7"	167570	121220	180540	325120	507510	923000	2468900	1086400	"D9R9X7_CLOSW CheA signal transduction histidine kinase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3423 PE=4 SV=1"
"D9R9X8"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R9X8_CLOSW CheW protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3424 PE=4 SV=1"
"D9R9Y2"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R9Y2_CLOSW FlgN family protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3428 PE=4 SV=1"
"D9R9Y6"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R9Y6_CLOSW Flagellar assembly factor FliW OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=fliW PE=3 SV=1"
"D9R9Z3"	1657400	2156200	1148400	2742900	7870000	9843300	15129000	15552000	"D9R9Z3_CLOSW ParA family protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3439 PE=4 SV=1"
"D9R9Z4"	NA	NA	NA	NA	NA	NA	NA	NA	"D9R9Z4_CLOSW Late competence development protein ComFB OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3440 PE=4 SV=1"
"D9R9Z5"	NA	NA	NA	NA	NA	788580	1516300	1089100	"D9R9Z5_CLOSW Diguanylate phosphodiesterase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3441 PE=4 SV=1"
"D9R9Z6"	442410	753740	446950	489850	1243100	2396400	3686800	3560900	"D9R9Z6_CLOSW Response regulator receiver modulated CheW protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3442 PE=4 SV=1"
"D9R9Z7"	NA	NA	173540	NA	1267300	827120	1503300	3224300	"D9R9Z7_CLOSW Probable chemoreceptor glutamine deamidase CheD OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=cheD PE=3 SV=1"
"D9R9Z8"	NA	NA	NA	NA	3091800	4377900	11716000	3222100	"D9R9Z8_CLOSW CheC, inhibitor of MCP methylation OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3444 PE=4 SV=1"
"D9RA01"	NA	NA	NA	NA	NA	NA	NA	NA	"D9RA01_CLOSW RNA polymerase, sigma 28 subunit, FliA/WhiG subfamily OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3447 PE=4 SV=1"
"D9RA02"	NA	NA	18180	NA	NA	NA	NA	NA	"D9RA02_CLOSW Flagellar biosynthesis protein FlhA OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3448 PE=4 SV=1"
"D9RA08"	386570	423200	NA	820750	989250	1382200	3995500	1349200	"D9RA08_CLOSW CheC, inhibitor of MCP methylation / FliN fusion protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3454 PE=4 SV=1"
"D9RA10"	NA	NA	NA	NA	4063800	6209400	8974500	5449400	"D9RA10_CLOSW Response regulator receiver protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3456 PE=4 SV=1"
"D9RA12"	NA	NA	NA	NA	NA	NA	149260	NA	"D9RA12_CLOSW OmpA/MotB domain protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3458 PE=4 SV=1"
"D9RA13"	NA	NA	NA	NA	NA	NA	NA	NA	"D9RA13_CLOSW MotA/TolQ/ExbB proton channel OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3459 PE=4 SV=1"
"D9RA14"	555320	NA	512230	NA	837500	NA	NA	NA	"D9RA14_CLOSW Flagellar FlbD family protein OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3460 PE=4 SV=1"
"D9RA20"	NA	NA	NA	NA	NA	NA	116590	NA	"D9RA20_CLOSW ATPase, FliI/YscN family OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3466 PE=4 SV=1"
"D9RA22"	NA	35699	NA	69136	196590	405100	938050	634310	"D9RA22_CLOSW Flagellar motor switch protein FliG OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3468 PE=4 SV=1"
"D9RA23"	199400	175420	124510	744190	193460	614780	969300	520950	"D9RA23_CLOSW Flagellar M-ring protein FliF OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3469 PE=4 SV=1"
"D9RA27"	NA	NA	NA	NA	83926	196520	314250	169240	"D9RA27_CLOSW Methyltransferase FkbM family OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3473 PE=4 SV=1"
"D9RA39"	NA	NA	NA	NA	NA	937630	1075100	916750	"D9RA39_CLOSW Two component transcriptional regulator, winged helix family OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3485 PE=4 SV=1"
"D9RA40"	NA	NA	NA	NA	NA	NA	NA	NA	"D9RA40_CLOSW 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=kduI PE=3 SV=1"
"D9RA41"	49621	NA	NA	61857	NA	88484	311810	45492	"D9RA41_CLOSW Methyl-accepting chemotaxis sensory transducer with Cache sensor OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3487 PE=4 SV=1"
"D9RA43"	NA	NA	NA	NA	NA	NA	37952	NA	"D9RA43_CLOSW DNA helicase OS=Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) GN=Closa_3489 PE=4 SV=1"
