#target name	accession	query name	accession	full sequence E-value	full sequence score	full sequence bias	best 1 domain E-value	best 1 domain score	best 1 domain bias	domain number estimation exp	domain number estimation reg	domain number estimation clu	domain number estimation ov	domain number estimation env	domain number estimation dom	domain number estimation rep	domain number estimation inc	description of target
TIGR04377	TIGR04377	WP_000815337.1	-	1.3e-42	144.2	0.0	2.4e-42	143.3	0.0	1.3	1	0	0	1	1	1	1	myo_inos_iolD: 3,5/4-trihydroxycyclohexa-1,2-dione hydrolase
TIGR03254	TIGR03254	WP_000815337.1	-	4.7e-34	115.9	0.0	6.6e-34	115.5	0.0	1.1	1	0	0	1	1	1	1	oxalate_oxc: oxalyl-CoA decarboxylase
TIGR03394	TIGR03394	WP_000815337.1	-	3.8e-24	83.3	1.1	5.1e-24	82.9	1.1	1.1	1	0	0	1	1	1	1	indol_phenyl_DC: indolepyruvate/phenylpyruvate decarboxylase
TIGR03393	TIGR03393	WP_000815337.1	-	1e-22	78.5	0.4	5.3e-22	76.2	0.4	1.9	1	1	0	1	1	1	1	indolpyr_decarb: indolepyruvate decarboxylase
TIGR03297	TIGR03297	WP_000815337.1	-	1.3e-14	52.0	0.1	2.9e-14	50.8	0.1	1.5	1	0	0	1	1	1	1	Ppyr-DeCO2ase: phosphonopyruvate decarboxylase
TIGR03846	TIGR03846	WP_000815337.1	-	1.7e-10	39.0	0.0	3.9e-10	37.9	0.0	1.5	1	0	0	1	1	1	1	sulfopy_beta: sulfopyruvate decarboxylase, beta subunit
TIGR03336	TIGR03336	WP_000815337.1	-	5.7e-05	19.6	0.0	9e-05	18.9	0.0	1.2	1	0	0	1	1	1	1	IOR_alpha: indolepyruvate ferredoxin oxidoreductase, alpha subunit
TIGR02177	TIGR02177	WP_000815337.1	-	0.002	15.6	0.0	0.0048	14.4	0.0	1.6	1	0	0	1	1	1	1	PorB_KorB: 2-oxoacid:acceptor oxidoreductase, beta subunit, pyruvate/2-ketoisovalerate family
TIGR03181	TIGR03181	WP_000815337.1	-	0.019	11.8	0.2	0.067	10.0	0.2	1.8	1	1	0	1	1	1	0	PDH_E1_alph_x: pyruvate dehydrogenase (acetyl-transferring) E1 component, alpha subunit
TIGR03866	TIGR03866	WP_000815435.1	-	1.1e-06	25.9	0.0	0.019	12.0	0.0	3.3	1	1	2	3	3	3	3	PQQ_ABC_repeats: PQQ-dependent catabolism-associated beta-propeller protein
TIGR04246	TIGR04246	WP_000815435.1	-	4.3e-06	23.2	0.1	0.0027	14.0	0.0	3.2	2	1	2	4	4	4	3	nitrous_NosZ_Gp: nitrous-oxide reductase, Sec-dependent
TIGR01161	TIGR01161	WP_000815571.1	-	1.4e-118	394.3	0.0	1.1e-117	391.3	0.0	1.9	1	1	0	1	1	1	1	purK: phosphoribosylaminoimidazole carboxylase, ATPase subunit
TIGR01142	TIGR01142	WP_000815571.1	-	7.1e-20	69.2	0.0	1.6e-19	68.0	0.0	1.5	1	1	0	1	1	1	1	purT: phosphoribosylglycinamide formyltransferase 2
TIGR03284	TIGR03284	WP_000816232.1	-	2.3e-137	455.0	0.2	8.1e-94	312.0	0.0	2.0	1	1	1	2	2	2	2	thym_sym: thymidylate synthase
TIGR03283	TIGR03283	WP_000816232.1	-	4.1e-15	53.8	0.0	6.5e-15	53.1	0.0	1.3	1	0	0	1	1	1	1	thy_syn_methano: thymidylate synthase, methanogen type
TIGR01163	TIGR01163	WP_000816280.1	-	1.7e-96	319.6	0.1	1.9e-96	319.4	0.1	1.0	1	0	0	1	1	1	1	rpe: ribulose-phosphate 3-epimerase
TIGR03128	TIGR03128	WP_000816280.1	-	4.6e-07	27.6	0.1	5.6e-05	20.8	0.0	2.1	2	0	0	2	2	2	2	RuMP_HxlA: 3-hexulose-6-phosphate synthase
TIGR00078	TIGR00078	WP_000816280.1	-	3.4e-05	21.2	0.1	0.023	11.9	0.0	2.4	2	1	1	3	3	3	2	nadC: nicotinate-nucleotide diphosphorylase (carboxylating)
TIGR00693	TIGR00693	WP_000816280.1	-	0.0007	16.9	0.0	0.0038	14.4	0.0	1.9	2	0	0	2	2	2	1	thiE: thiamine-phosphate diphosphorylase
TIGR01334	TIGR01334	WP_000816280.1	-	0.0059	14.1	0.0	0.01	13.3	0.0	1.3	1	0	0	1	1	1	1	modD: modD protein
TIGR01768	TIGR01768	WP_000816280.1	-	0.017	12.6	0.8	0.052	11.0	0.1	2.0	2	1	0	2	2	2	0	GGGP-family: geranylgeranylglyceryl phosphate synthase family protein
TIGR01696	TIGR01696	WP_000816471.1	-	1.4e-210	696.9	0.0	1.5e-210	696.7	0.0	1.0	1	0	0	1	1	1	1	deoB: phosphopentomutase
TIGR00306	TIGR00306	WP_000816471.1	-	2.2e-07	28.4	0.0	3e-07	27.9	0.0	1.1	1	0	0	1	1	1	1	apgM: phosphoglycerate mutase (2,3-diphosphoglycerate-independent), archaeal form
TIGR03150	TIGR03150	WP_000817178.1	-	7.4e-115	381.8	8.4	8.5e-115	381.6	8.4	1.0	1	0	0	1	1	1	1	fabF: beta-ketoacyl-acyl-carrier-protein synthase II
TIGR02813	TIGR02813	WP_000817178.1	-	6e-21	70.9	7.0	9.4e-21	70.2	7.0	1.2	1	0	0	1	1	1	1	omega_3_PfaA: polyketide-type polyunsaturated fatty acid synthase PfaA
TIGR01930	TIGR01930	WP_000817178.1	-	1.3e-05	22.2	0.3	2.6e-05	21.3	0.3	1.6	1	0	0	1	1	1	1	AcCoA-C-Actrans: acetyl-CoA C-acyltransferase
TIGR02446	TIGR02446	WP_000817178.1	-	0.0002	18.5	0.6	0.00034	17.7	0.6	1.2	1	0	0	1	1	1	1	FadI: acetyl-CoA C-acyltransferase FadI
TIGR00364	TIGR00364	WP_000817220.1	-	3.1e-89	295.8	0.0	3.5e-89	295.6	0.0	1.0	1	0	0	1	1	1	1	TIGR00364: queuosine biosynthesis protein QueC
TIGR00032	TIGR00032	WP_000817220.1	-	3.4e-07	27.8	0.1	6.6e-07	26.9	0.0	1.4	2	0	0	2	2	2	1	argG: argininosuccinate synthase
TIGR00268	TIGR00268	WP_000817220.1	-	0.0011	16.6	0.0	0.0018	15.8	0.0	1.4	1	0	0	1	1	1	1	TIGR00268: TIGR00268 family protein
TIGR02432	TIGR02432	WP_000817220.1	-	0.0014	16.5	0.0	0.0032	15.4	0.0	1.6	2	0	0	2	2	2	1	lysidine_TilS_N: tRNA(Ile)-lysidine synthetase
TIGR01536	TIGR01536	WP_000817220.1	-	0.0055	13.7	0.0	0.0077	13.2	0.0	1.1	1	0	0	1	1	1	1	asn_synth_AEB: asparagine synthase (glutamine-hydrolyzing)
TIGR03679	TIGR03679	WP_000817220.1	-	0.007	13.6	0.0	0.011	13.0	0.0	1.3	1	0	0	1	1	1	1	arCOG00187: arCOG00187 universal archaeal metal-binding-domain/4Fe-4S-binding-domain containing ABC transporter, ATP-binding protein
TIGR00289	TIGR00289	WP_000817220.1	-	0.035	11.5	0.0	0.063	10.7	0.0	1.4	1	0	0	1	1	1	0	TIGR00289: TIGR00289 family protein
TIGR00290	TIGR00290	WP_000817220.1	-	0.036	11.7	0.0	0.052	11.2	0.0	1.3	1	0	0	1	1	1	0	MJ0570_dom: MJ0570-related uncharacterized domain
TIGR00116	TIGR00116	WP_000818114.1	-	2.8e-123	408.7	13.4	3.1e-123	408.6	13.4	1.0	1	0	0	1	1	1	1	tsf: translation elongation factor Ts
TIGR00417	TIGR00417	WP_000818411.1	-	1.7e-125	415.7	0.1	1.9e-125	415.5	0.1	1.0	1	0	0	1	1	1	1	speE: spermidine synthase
TIGR04074	TIGR04074	WP_000818411.1	-	0.00095	15.7	0.0	0.0012	15.4	0.0	1.2	1	0	0	1	1	1	1	bacter_Hen1: 3' terminal RNA ribose 2'-O-methyltransferase Hen1
TIGR00755	TIGR00755	WP_000818411.1	-	0.0018	15.6	0.0	0.0035	14.6	0.0	1.5	2	0	0	2	2	2	1	ksgA: ribosomal RNA small subunit methyltransferase A
TIGR02081	TIGR02081	WP_000818411.1	-	0.0022	15.5	0.3	0.031	11.8	0.0	2.3	2	0	0	2	2	2	1	metW: methionine biosynthesis protein MetW
TIGR03384	TIGR03384	WP_000818601.1	-	8.4e-06	23.6	0.5	1.2e-05	23.1	0.5	1.4	1	1	0	1	1	1	1	betaine_BetI: transcriptional repressor BetI
TIGR03968	TIGR03968	WP_000818601.1	-	0.00047	17.8	0.0	0.00067	17.3	0.0	1.3	1	0	0	1	1	1	1	mycofact_TetR: mycofactocin system transcriptional regulator
TIGR03613	TIGR03613	WP_000818601.1	-	0.027	12.3	0.0	0.033	12.0	0.0	1.2	1	0	0	1	1	1	0	RutR: pyrimidine utilization regulatory protein R
TIGR01313	TIGR01313	WP_000818618.1	-	2.2e-05	22.2	0.1	0.00041	18.1	0.0	2.1	2	0	0	2	2	2	1	therm_gnt_kin: carbohydrate kinase, thermoresistant glucokinase family
TIGR00017	TIGR00017	WP_000818618.1	-	4.1e-05	21.3	0.2	0.00014	19.6	0.0	1.9	2	1	1	3	3	3	1	cmk: cytidylate kinase
TIGR00174	TIGR00174	WP_000818618.1	-	5.4e-05	20.6	0.0	0.0033	14.7	0.0	2.2	2	0	0	2	2	2	1	miaA: tRNA dimethylallyltransferase
TIGR00382	TIGR00382	WP_000818618.1	-	0.00026	18.1	0.0	0.00036	17.6	0.0	1.2	1	0	0	1	1	1	1	clpX: ATP-dependent Clp protease, ATP-binding subunit ClpX
TIGR02173	TIGR02173	WP_000818618.1	-	0.00061	17.8	0.3	0.0011	17.0	0.3	1.5	1	1	0	1	1	1	1	cyt_kin_arch: putative cytidylate kinase
TIGR02928	TIGR02928	WP_000818618.1	-	0.0012	15.8	0.0	0.0025	14.7	0.0	1.5	2	0	0	2	2	2	1	TIGR02928: orc1/cdc6 family replication initiation protein
TIGR00455	TIGR00455	WP_000818618.1	-	0.0023	15.6	0.3	0.0086	13.7	0.3	1.9	1	1	0	1	1	1	1	apsK: adenylyl-sulfate kinase
TIGR03263	TIGR03263	WP_000818618.1	-	0.0055	14.3	0.1	0.0066	14.1	0.1	1.2	1	0	0	1	1	1	1	guanyl_kin: guanylate kinase
TIGR03499	TIGR03499	WP_000818618.1	-	0.0074	14.3	0.3	0.042	11.8	0.0	2.0	1	1	1	2	2	2	1	FlhF: flagellar biosynthesis protein FlhF
TIGR00007	TIGR00007	WP_000818618.1	-	0.0081	13.8	0.1	0.011	13.4	0.1	1.2	1	0	0	1	1	1	1	TIGR00007: 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase
TIGR02639	TIGR02639	WP_000818618.1	-	0.0086	12.3	0.0	0.016	11.4	0.0	1.4	1	0	0	1	1	1	1	ClpA: ATP-dependent Clp protease ATP-binding subunit ClpA
TIGR03574	TIGR03574	WP_000818618.1	-	0.0096	13.3	0.0	0.013	12.9	0.0	1.4	1	1	0	1	1	1	1	selen_PSTK: L-seryl-tRNA(Sec) kinase
TIGR00041	TIGR00041	WP_000818618.1	-	0.012	13.2	0.2	0.6	7.7	0.0	2.2	2	0	0	2	2	2	0	DTMP_kinase: dTMP kinase
TIGR01351	TIGR01351	WP_000818618.1	-	0.017	12.7	0.1	0.063	10.9	0.0	1.8	2	0	0	2	2	2	0	adk: adenylate kinase
TIGR00746	TIGR00746	WP_000818618.1	-	0.018	12.1	0.2	0.034	11.2	0.2	1.6	1	1	1	2	2	2	0	arcC: carbamate kinase
TIGR00150	TIGR00150	WP_000818618.1	-	0.028	12.2	0.0	0.062	11.1	0.0	1.6	1	0	0	1	1	1	0	T6A_YjeE: tRNA threonylcarbamoyl adenosine modification protein YjeE
TIGR04415	TIGR04415	WP_000820410.1	-	4.1e-37	123.9	121.1	9e-11	39.6	2.8	14.5	14	2	2	16	16	16	10	O_hepto_targRPT: autotransporter passenger strand-loop-strand repeat
TIGR03010	TIGR03010	WP_000820714.1	-	4.4e-46	153.6	0.0	4.9e-46	153.4	0.0	1.0	1	0	0	1	1	1	1	sulf_tusC_dsrF: sulfur relay protein TusC/DsrF
TIGR00385	TIGR00385	WP_000824439.1	-	1.1e-85	283.5	0.0	1.3e-85	283.3	0.0	1.0	1	0	0	1	1	1	1	dsbE: periplasmic protein thiol:disulfide oxidoreductases, DsbE subfamily
TIGR01068	TIGR01068	WP_000824439.1	-	2.3e-05	22.5	0.0	3.8e-05	21.8	0.0	1.3	1	0	0	1	1	1	1	thioredoxin: thioredoxin
TIGR02196	TIGR02196	WP_000824439.1	-	0.036	12.6	0.0	0.062	11.8	0.0	1.3	1	0	0	1	1	1	0	GlrX_YruB: glutaredoxin-like protein, YruB-family
TIGR01130	TIGR01130	WP_000824439.1	-	0.037	11.5	0.0	0.048	11.1	0.0	1.1	1	0	0	1	1	1	0	ER_PDI_fam: protein disulfide isomerase
TIGR00421	TIGR00421	WP_000825700.1	-	1.8e-70	234.4	0.0	2e-70	234.2	0.0	1.0	1	0	0	1	1	1	1	ubiX_pad: polyprenyl P-hydroxybenzoate and phenylacrylic acid decarboxylases
TIGR02852	TIGR02852	WP_000825700.1	-	0.0003	18.2	0.0	0.00031	18.1	0.0	1.3	1	0	0	1	1	1	1	spore_dpaB: dipicolinic acid synthetase, B subunit
TIGR00521	TIGR00521	WP_000825700.1	-	0.0014	15.7	0.1	0.0018	15.3	0.1	1.1	1	0	0	1	1	1	1	coaBC_dfp: phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase
TIGR00125	TIGR00125	WP_000825700.1	-	0.005	15.0	0.0	0.01	14.0	0.0	1.6	1	0	0	1	1	1	1	cyt_tran_rel: cytidyltransferase-like domain
TIGR02365	TIGR02365	WP_000825700.1	-	0.0054	14.4	0.0	0.0098	13.6	0.0	1.5	2	0	0	2	2	2	1	dha_L_ycgS: dihydroxyacetone kinase, L subunit
TIGR02699	TIGR02699	WP_000825700.1	-	0.0058	14.2	0.0	0.0081	13.7	0.0	1.2	1	0	0	1	1	1	1	archaeo_AfpA: archaeoflavoprotein AfpA
TIGR02113	TIGR02113	WP_000825700.1	-	0.014	13.2	0.0	0.02	12.7	0.0	1.2	1	0	0	1	1	1	0	coaC_strep: phosphopantothenoylcysteine decarboxylase
TIGR00176	TIGR00176	WP_000825775.1	-	0.052	11.6	0.0	0.095	10.7	0.0	1.3	1	0	0	1	1	1	0	mobB: molybdopterin-guanine dinucleotide biosynthesis protein B
TIGR01628	TIGR01628	WP_000825996.1	-	3.6	4.5	15.6	4.1	4.4	15.6	1.0	1	0	0	1	1	1	0	PABP-1234: polyadenylate binding protein, human types 1, 2, 3, 4 family
TIGR01764	TIGR01764	WP_000826503.1	-	6e-07	27.7	0.0	1.3e-06	26.7	0.0	1.6	1	0	0	1	1	1	1	excise: DNA binding domain, excisionase family
TIGR03879	TIGR03879	WP_000826503.1	-	0.00056	18.3	0.1	0.0036	15.7	0.0	2.0	2	0	0	2	2	2	1	near_KaiC_dom: probable regulatory domain
TIGR03826	TIGR03826	WP_000826503.1	-	0.0093	13.9	0.1	0.23	9.4	0.0	2.1	2	0	0	2	2	2	1	YvyF: flagellar operon protein TIGR03826
TIGR03830	TIGR03830	WP_000826503.1	-	0.023	12.4	0.1	0.071	10.9	0.0	1.8	2	0	0	2	2	2	0	CxxCG_CxxCG_HTH: putative zinc finger/helix-turn-helix protein, YgiT family
TIGR01386	TIGR01386	WP_000826792.1	-	3.6e-95	317.6	1.9	4.1e-95	317.4	1.9	1.0	1	0	0	1	1	1	1	cztS_silS_copS: heavy metal sensor kinase
TIGR02966	TIGR02966	WP_000826792.1	-	6.6e-28	95.6	0.2	1e-27	95.0	0.2	1.3	1	0	0	1	1	1	1	phoR_proteo: phosphate regulon sensor kinase PhoR
TIGR02956	TIGR02956	WP_000826792.1	-	1.4e-18	64.4	0.1	2.2e-18	63.7	0.1	1.2	1	0	0	1	1	1	1	TMAO_torS: TMAO reductase sytem sensor TorS
TIGR03785	TIGR03785	WP_000826792.1	-	1.2e-12	44.9	3.2	1.3e-12	44.7	3.2	1.0	1	0	0	1	1	1	1	marine_sort_HK: proteobacterial dedicated sortase system histidine kinase
TIGR02916	TIGR02916	WP_000826792.1	-	3.6e-05	20.5	0.0	5.4e-05	19.9	0.0	1.3	1	0	0	1	1	1	1	PEP_his_kin: putative PEP-CTERM system histidine kinase
TIGR00757	TIGR00757	WP_000827360.1	-	4e-172	570.8	0.0	6.2e-172	570.1	0.0	1.3	1	0	0	1	1	1	1	RNaseEG: ribonuclease, Rne/Rng family
TIGR03407	TIGR03407	WP_000827696.1	-	9.6e-13	45.7	0.0	1.2e-12	45.4	0.0	1.1	1	0	0	1	1	1	1	urea_ABC_UrtA: urea ABC transporter, urea binding protein
TIGR03669	TIGR03669	WP_000827696.1	-	4.6e-09	33.7	0.3	9.2e-09	32.7	0.3	1.4	1	1	0	1	1	1	1	urea_ABC_arch: urea ABC transporter, substrate-binding protein
TIGR03863	TIGR03863	WP_000827696.1	-	2.3e-05	21.5	0.0	0.0008	16.5	0.0	2.1	2	0	0	2	2	2	2	PQQ_ABC_bind: ABC transporter, substrate binding protein, PQQ-dependent alcohol dehydrogenase system
TIGR02169	TIGR02169	WP_000828222.1	-	0.03	9.9	0.1	0.037	9.6	0.1	1.0	1	0	0	1	1	1	0	SMC_prok_A: chromosome segregation protein SMC
TIGR03298	TIGR03298	WP_000828351.1	-	8.4e-113	374.2	0.0	9.4e-113	374.1	0.0	1.0	1	0	0	1	1	1	1	argP: transcriptional regulator, ArgP family
TIGR03418	TIGR03418	WP_000828351.1	-	5.1e-12	43.4	0.2	6.8e-12	42.9	0.2	1.3	1	0	0	1	1	1	1	chol_sulf_TF: putative choline sulfate-utilization transcription factor
TIGR03339	TIGR03339	WP_000828351.1	-	1e-11	42.6	0.1	1.4e-11	42.2	0.1	1.2	1	0	0	1	1	1	1	phn_lysR: aminoethylphosphonate catabolism associated LysR family transcriptional regulator
TIGR02424	TIGR02424	WP_000828351.1	-	1.1e-10	38.9	0.0	1.2e-09	35.5	0.1	2.1	2	0	0	2	2	2	1	TF_pcaQ: pca operon transcription factor PcaQ
TIGR02036	TIGR02036	WP_000828351.1	-	1.4e-06	25.5	0.0	2.2e-06	24.8	0.0	1.3	1	0	0	1	1	1	1	dsdC: D-serine deaminase transcriptional activator
TIGR02450	TIGR02450	WP_000828648.1	-	0.017	13.5	0.1	0.018	13.5	0.1	1.2	1	0	0	1	1	1	0	TIGR02450: tryptophan-rich conserved hypothetical protein
TIGR00710	TIGR00710	WP_000828746.1	-	4e-55	185.7	26.6	5e-55	185.4	26.6	1.0	1	0	0	1	1	1	1	efflux_Bcr_CflA: drug resistance transporter, Bcr/CflA subfamily
TIGR00880	TIGR00880	WP_000828746.1	-	2.8e-40	135.7	7.9	2.8e-40	135.7	7.9	3.3	3	1	0	3	3	3	1	2_A_01_02: multidrug resistance protein
TIGR00711	TIGR00711	WP_000828746.1	-	1.3e-15	55.1	11.0	1.3e-15	55.1	11.0	2.0	1	1	1	2	2	2	1	efflux_EmrB: drug resistance MFS transporter, drug:H+ antiporter-2 (14 Spanner) (DHA2) family
TIGR00881	TIGR00881	WP_000828746.1	-	4.1e-14	50.3	19.9	6.9e-14	49.6	3.3	2.2	2	0	0	2	2	2	2	2A0104: phosphoglycerate transporter family protein
TIGR00895	TIGR00895	WP_000828746.1	-	1.3e-11	42.0	9.0	1.3e-11	42.0	9.0	2.3	2	1	0	2	2	1	1	2A0115: MFS transporter, aromatic acid:H+ symporter (AAHS) family
TIGR00900	TIGR00900	WP_000828746.1	-	9.6e-08	29.7	26.4	1.7e-06	25.6	8.2	2.2	1	1	1	2	2	2	2	2A0121: H+ Antiporter protein
TIGR00883	TIGR00883	WP_000828746.1	-	1.5e-07	28.8	7.5	1.5e-07	28.8	7.5	2.2	2	0	0	2	2	2	1	2A0106: MFS transporter, metabolite:H+ symporter (MHS) family protein
TIGR00893	TIGR00893	WP_000828746.1	-	4.3e-07	27.1	4.5	4.3e-07	27.1	4.5	2.2	1	1	0	2	2	2	1	2A0114: D-galactonate transporter
TIGR00891	TIGR00891	WP_000828746.1	-	7.5e-07	26.5	15.1	1.3e-06	25.7	3.1	2.2	1	1	1	2	2	2	2	2A0112: MFS transporter, sialate:H+ symporter (SHS) family
TIGR00898	TIGR00898	WP_000828746.1	-	4.2e-06	23.8	5.6	8.2e-06	22.8	5.6	1.4	1	0	0	1	1	1	1	2A0119: cation transport protein
TIGR04259	TIGR04259	WP_000828746.1	-	1.5e-05	22.0	2.0	1.5e-05	22.0	2.0	2.3	2	1	0	2	2	2	1	oxa_formateAnti: oxalate/formate antiporter
TIGR01299	TIGR01299	WP_000828746.1	-	0.0046	12.8	0.6	0.0091	11.8	0.6	1.5	1	0	0	1	1	1	1	synapt_SV2: synaptic vesicle protein SV2
TIGR01583	TIGR01583	WP_000829013.1	-	3e-66	221.2	16.7	3.5e-66	221.0	16.7	1.0	1	0	0	1	1	1	1	formate-DH-gamm: formate dehydrogenase, gamma subunit
TIGR02125	TIGR02125	WP_000829013.1	-	1e-08	32.9	18.9	2.3e-07	28.5	18.9	2.3	1	1	0	1	1	1	1	CytB-hydogenase: Ni/Fe-hydrogenase, b-type cytochrome subunit
TIGR00810	TIGR00810	WP_000829013.1	-	0.074	11.1	0.1	0.074	11.1	0.1	3.4	3	1	1	4	4	4	0	secG: preprotein translocase, SecG subunit
TIGR02355	TIGR02355	WP_000829217.1	-	4.2e-138	456.5	0.3	4.7e-138	456.3	0.3	1.0	1	0	0	1	1	1	1	moeB: molybdopterin synthase sulfurylase MoeB
TIGR02356	TIGR02356	WP_000829217.1	-	8e-69	229.1	0.2	9.4e-69	228.8	0.2	1.0	1	0	0	1	1	1	1	adenyl_thiF: thiazole biosynthesis adenylyltransferase ThiF
TIGR02354	TIGR02354	WP_000829217.1	-	4e-23	80.3	0.0	7e-23	79.5	0.0	1.3	1	0	0	1	1	1	1	thiF_fam2: thiamine biosynthesis protein ThiF
TIGR01408	TIGR01408	WP_000829217.1	-	4.3e-16	55.8	0.0	5.9e-16	55.3	0.0	1.1	1	0	0	1	1	1	1	Ube1: ubiquitin-activating enzyme E1
TIGR01381	TIGR01381	WP_000829217.1	-	5.4e-13	46.2	0.2	1.3e-12	44.9	0.2	1.6	1	1	0	1	1	1	1	E1_like_apg7: E1-like protein-activating enzyme Gsa7p/Apg7p
TIGR03603	TIGR03603	WP_000829217.1	-	4.6e-07	27.8	0.0	2.7e-06	25.2	0.0	1.9	1	1	0	1	1	1	1	cyclo_dehy_ocin: thiazole/oxazole-forming peptide maturase, SagC family component
TIGR03736	TIGR03736	WP_000829217.1	-	5.3e-07	27.2	0.1	1.1e-06	26.1	0.1	1.4	1	1	0	1	1	1	1	PRTRC_ThiF: PRTRC system ThiF family protein
TIGR03882	TIGR03882	WP_000829217.1	-	1.4e-06	26.6	0.0	3.8e-06	25.2	0.0	1.8	2	0	0	2	2	2	1	cyclo_dehyd_2: bacteriocin biosynthesis cyclodehydratase domain
TIGR00745	TIGR00745	WP_000829217.1	-	0.0037	14.5	0.0	0.0048	14.2	0.0	1.3	1	0	0	1	1	1	1	apbA_panE: 2-dehydropantoate 2-reductase
TIGR01809	TIGR01809	WP_000829217.1	-	0.008	13.3	0.0	0.0099	13.0	0.0	1.2	1	0	0	1	1	1	1	Shik-DH-AROM: shikimate-5-dehydrogenase
TIGR03911	TIGR03911	WP_000829217.1	-	0.009	13.1	0.0	0.015	12.4	0.0	1.4	1	0	0	1	1	1	1	pyrrolys_PylD: pyrrolysine biosynthesis protein PylD
TIGR03366	TIGR03366	WP_000829217.1	-	0.01	13.0	0.6	0.02	12.1	0.0	1.7	2	0	0	2	2	2	0	HpnZ_proposed: putative phosphonate catabolism associated alcohol dehydrogenase
TIGR01035	TIGR01035	WP_000829217.1	-	0.055	10.3	0.2	0.1	9.5	0.0	1.4	2	0	0	2	2	2	0	hemA: glutamyl-tRNA reductase
TIGR00384	TIGR00384	WP_000829498.1	-	4.3e-99	328.4	0.1	4.9e-99	328.2	0.1	1.0	1	0	0	1	1	1	1	dhsB: succinate dehydrogenase and fumarate reductase iron-sulfur protein
TIGR02936	TIGR02936	WP_000829498.1	-	3.8e-05	21.7	0.3	8e-05	20.7	0.3	1.6	1	0	0	1	1	1	1	fdxN_nitrog: ferredoxin III, nif-specific
TIGR01945	TIGR01945	WP_000829498.1	-	4e-05	20.3	1.5	0.00011	18.8	1.5	1.6	1	1	0	1	1	1	1	rnfC: electron transport complex, RnfABCDGE type, C subunit
TIGR01971	TIGR01971	WP_000829498.1	-	4.4e-05	21.0	10.8	0.00028	18.4	6.0	3.0	2	1	1	3	3	3	2	NuoI: NADH-quinone oxidoreductase, chain I
TIGR00397	TIGR00397	WP_000829498.1	-	0.00011	19.8	2.5	0.00031	18.3	0.1	2.4	2	1	1	3	3	3	1	mauM_napG: MauM/NapG family ferredoxin-type protein
TIGR02176	TIGR02176	WP_000829498.1	-	0.0003	16.7	0.5	0.00042	16.2	0.5	1.1	1	0	0	1	1	1	1	pyruv_ox_red: pyruvate:ferredoxin (flavodoxin) oxidoreductase
TIGR02512	TIGR02512	WP_000829498.1	-	0.0011	15.9	4.4	0.0041	14.0	0.6	2.2	1	1	1	2	2	2	1	FeFe_hydrog_A: [FeFe] hydrogenase, group A
TIGR03379	TIGR03379	WP_000829498.1	-	0.0018	15.1	0.3	0.0027	14.4	0.3	1.3	1	0	0	1	1	1	1	glycerol3P_GlpC: glycerol-3-phosphate dehydrogenase, anaerobic, C subunit
TIGR00402	TIGR00402	WP_000829498.1	-	0.0027	15.6	4.2	0.7	7.8	0.1	2.9	3	0	0	3	3	3	2	napF: ferredoxin-type protein NapF
TIGR03193	TIGR03193	WP_000829498.1	-	0.0035	15.2	0.1	0.0088	13.9	0.0	1.6	1	1	0	1	1	1	1	4hydroxCoAred: 4-hydroxybenzoyl-CoA reductase, gamma subunit
TIGR02745	TIGR02745	WP_000829498.1	-	0.0044	13.9	2.0	0.34	7.7	0.3	2.1	2	0	0	2	2	2	2	ccoG_rdxA_fixG: cytochrome c oxidase accessory protein CcoG
TIGR03290	TIGR03290	WP_000829498.1	-	0.014	13.4	9.1	0.013	13.5	4.5	2.6	2	1	0	2	2	2	0	CoB_CoM_SS_C: CoB--CoM heterodisulfide reductase, subunit C
TIGR02066	TIGR02066	WP_000829498.1	-	0.028	11.4	2.6	0.019	11.9	0.4	1.8	1	1	1	2	2	2	0	dsrB: sulfite reductase, dissimilatory-type beta subunit
TIGR03294	TIGR03294	WP_000829498.1	-	0.03	12.0	0.2	0.03	12.0	0.2	2.2	3	0	0	3	3	3	0	FrhG: coenzyme F420 hydrogenase, subunit gamma
TIGR00314	TIGR00314	WP_000829498.1	-	0.036	9.8	1.4	0.25	7.0	0.0	2.0	1	1	1	2	2	2	0	cdhA: CO dehydrogenase/acetyl-CoA synthase complex, epsilon subunit
TIGR03287	TIGR03287	WP_000829498.1	-	0.038	10.4	1.2	0.59	6.5	0.2	2.2	2	0	0	2	2	2	0	methan_mark_16: putative methanogenesis marker 16 metalloprotein
TIGR00273	TIGR00273	WP_000829498.1	-	0.046	10.5	4.7	0.6	6.8	4.7	2.0	1	1	0	1	1	1	0	TIGR00273: iron-sulfur cluster-binding protein
TIGR02910	TIGR02910	WP_000829498.1	-	0.075	10.2	3.8	1	6.5	0.0	2.4	3	0	0	3	3	3	0	sulfite_red_A: sulfite reductase, subunit A
TIGR02179	TIGR02179	WP_000829498.1	-	0.4	8.8	7.8	0.14	10.3	0.2	2.9	3	0	0	3	3	3	0	PorD_KorD: 2-oxoacid:acceptor oxidoreductase, delta subunit, pyruvate/2-ketoisovalerate family
