#target name	accession	query name	accession	full sequence E-value	full sequence score	full sequence bias	best 1 domain E-value	best 1 domain score	best 1 domain bias	domain number estimation exp	domain number estimation reg	domain number estimation clu	domain number estimation ov	domain number estimation env	domain number estimation dom	domain number estimation rep	domain number estimation inc	description of target
TIGR03797	TIGR03797	WP_000617723.1	-	1.7e-34	117.3	0.1	2.7e-34	116.7	0.1	1.2	1	1	0	1	1	1	1	NHLM_micro_ABC2: NHLM bacteriocin system ABC transporter, ATP-binding protein
TIGR02868	TIGR02868	WP_000617723.1	-	2.8e-33	113.3	0.1	4.2e-33	112.7	0.1	1.2	1	1	0	1	1	1	1	CydC: thiol reductant ABC exporter, CydC subunit
TIGR02324	TIGR02324	WP_000617723.1	-	2.4e-32	110.2	0.0	2.9e-32	109.9	0.0	1.0	1	0	0	1	1	1	1	CP_lyasePhnL: phosphonate C-P lyase system protein PhnL
TIGR03415	TIGR03415	WP_000617723.1	-	2.5e-32	110.3	0.0	3e-32	110.0	0.0	1.0	1	0	0	1	1	1	1	ABC_choXWV_ATP: choline ABC transporter, ATP-binding protein
TIGR02142	TIGR02142	WP_000617723.1	-	4.1e-32	109.7	0.1	5.2e-32	109.4	0.1	1.0	1	0	0	1	1	1	1	modC_ABC: molybdate ABC transporter, ATP-binding protein
TIGR03411	TIGR03411	WP_000617723.1	-	3.1e-30	103.6	0.0	5.9e-30	102.6	0.0	1.4	1	1	0	1	1	1	1	urea_trans_UrtD: urea ABC transporter, ATP-binding protein UrtD
TIGR03740	TIGR03740	WP_000617723.1	-	4.4e-30	103.0	0.0	5.3e-30	102.7	0.0	1.0	1	0	0	1	1	1	1	galliderm_ABC: lantibiotic protection ABC transporter, ATP-binding subunit
TIGR02203	TIGR02203	WP_000617723.1	-	2.9e-29	99.9	0.0	3.4e-29	99.7	0.0	1.0	1	0	0	1	1	1	1	MsbA_lipidA: lipid A export permease/ATP-binding protein MsbA
TIGR03269	TIGR03269	WP_000617723.1	-	4.8e-29	99.2	0.0	6.6e-17	59.2	0.0	2.0	1	1	1	2	2	2	2	met_CoM_red_A2: methyl coenzyme M reductase system, component A2
TIGR04406	TIGR04406	WP_000617723.1	-	5.8e-29	99.0	0.0	6.6e-29	98.8	0.0	1.0	1	0	0	1	1	1	1	LPS_export_lptB: LPS export ABC transporter ATP-binding protein
TIGR01842	TIGR01842	WP_000617723.1	-	1.4e-28	97.7	0.1	1.8e-27	94.1	0.1	1.9	1	1	0	1	1	1	1	type_I_sec_PrtD: type I secretion system ATPase
TIGR00958	TIGR00958	WP_000617723.1	-	2.9e-28	96.5	0.0	4.1e-28	96.0	0.0	1.2	1	1	0	1	1	1	1	3a01208: antigen peptide transporter 2
TIGR03410	TIGR03410	WP_000617723.1	-	3.9e-28	96.4	0.0	4.6e-28	96.2	0.0	1.0	1	0	0	1	1	1	1	urea_trans_UrtE: urea ABC transporter, ATP-binding protein UrtE
TIGR01846	TIGR01846	WP_000617723.1	-	3.9e-28	96.1	0.1	4.8e-28	95.8	0.1	1.1	1	0	0	1	1	1	1	type_I_sec_HlyB: type I secretion system ATPase
TIGR01189	TIGR01189	WP_000617723.1	-	4.6e-28	96.2	0.0	7.5e-28	95.5	0.0	1.3	1	1	0	1	1	1	1	ccmA: heme ABC exporter, ATP-binding protein CcmA
TIGR02770	TIGR02770	WP_000617723.1	-	4.8e-28	96.0	0.0	6.1e-28	95.7	0.0	1.0	1	0	0	1	1	1	1	nickel_nikD: nickel import ATP-binding protein NikD
TIGR03522	TIGR03522	WP_000617723.1	-	2.5e-27	94.1	0.0	2.9e-27	93.9	0.0	1.0	1	0	0	1	1	1	1	GldA_ABC_ATP: gliding motility-associated ABC transporter ATP-binding subunit GldA
TIGR03796	TIGR03796	WP_000617723.1	-	2.9e-27	93.1	0.0	3.9e-27	92.7	0.0	1.2	1	1	0	1	1	1	1	NHLM_micro_ABC1: NHLM bacteriocin system ABC transporter, peptidase/ATP-binding protein
TIGR02204	TIGR02204	WP_000617723.1	-	8.7e-26	88.6	0.0	1.1e-25	88.3	0.0	1.2	1	0	0	1	1	1	1	MsbA_rel: ABC transporter, permease/ATP-binding protein
TIGR02323	TIGR02323	WP_000617723.1	-	4.5e-25	86.5	0.1	5.2e-25	86.3	0.1	1.0	1	0	0	1	1	1	1	CP_lyasePhnK: phosphonate C-P lyase system protein PhnK
TIGR02633	TIGR02633	WP_000617723.1	-	2.4e-24	83.6	0.0	3.1e-24	83.2	0.0	1.1	1	0	0	1	1	1	1	xylG: D-xylose ABC transporter, ATP-binding protein
TIGR03771	TIGR03771	WP_000617723.1	-	2.6e-24	84.1	0.1	3.8e-24	83.6	0.1	1.2	1	0	0	1	1	1	1	anch_rpt_ABC: anchored repeat-type ABC transporter, ATP-binding subunit
TIGR01288	TIGR01288	WP_000617723.1	-	3.9e-23	79.9	0.1	4.5e-23	79.6	0.1	1.0	1	0	0	1	1	1	1	nodI: nodulation ABC transporter NodI
TIGR01192	TIGR01192	WP_000617723.1	-	7.9e-23	78.8	0.0	8.8e-23	78.7	0.0	1.1	1	0	0	1	1	1	1	chvA: glucan exporter ATP-binding protein
TIGR00955	TIGR00955	WP_000617723.1	-	3.7e-22	76.6	0.0	4.7e-22	76.2	0.0	1.0	1	0	0	1	1	1	1	3a01204: pigment precursor permease
TIGR03719	TIGR03719	WP_000617723.1	-	1.7e-21	74.4	0.0	2.2e-12	44.3	0.0	2.0	1	1	1	2	2	2	2	ABC_ABC_ChvD: ATP-binding cassette protein, ChvD family
TIGR01193	TIGR01193	WP_000617723.1	-	1.6e-20	71.2	0.0	2e-20	70.8	0.0	1.1	1	0	0	1	1	1	1	bacteriocin_ABC: ABC-type bacteriocin transporter
TIGR01257	TIGR01257	WP_000617723.1	-	3.9e-20	68.4	0.1	4.7e-20	68.1	0.1	1.0	1	0	0	1	1	1	1	rim_protein: rim ABC transporter
TIGR01194	TIGR01194	WP_000617723.1	-	3.8e-16	56.7	0.0	5e-16	56.3	0.0	1.0	1	0	0	1	1	1	1	cyc_pep_trnsptr: cyclic peptide transporter
TIGR01978	TIGR01978	WP_000617723.1	-	2.7e-14	51.2	0.0	4.9e-09	33.9	0.0	2.1	2	0	0	2	2	2	2	sufC: FeS assembly ATPase SufC
TIGR00956	TIGR00956	WP_000617723.1	-	5.8e-12	42.0	0.0	3.5e-07	26.2	0.0	2.0	2	0	0	2	2	2	2	3a01205: pleiotropic drug resistance family protein
TIGR01271	TIGR01271	WP_000617723.1	-	6.9e-11	38.3	0.0	1.3e-10	37.4	0.0	1.4	1	1	0	1	1	1	1	CFTR_protein: cystic fibrosis transmembrane conductor regulator (CFTR)
TIGR00954	TIGR00954	WP_000617723.1	-	8.8e-10	35.6	0.0	9.4e-09	32.2	0.0	1.9	1	1	0	1	1	1	1	3a01203: peroxysomal long chain fatty acyl transporter
TIGR00957	TIGR00957	WP_000617723.1	-	1.6e-08	30.4	0.0	1.2e-07	27.6	0.0	1.8	1	1	0	1	1	1	1	MRP_assoc_pro: multi drug resistance-associated protein (MRP)
TIGR00630	TIGR00630	WP_000617723.1	-	1.8e-08	31.0	0.1	0.0001	18.6	0.1	2.0	2	0	0	2	2	2	2	uvra: excinuclease ABC subunit A
TIGR00929	TIGR00929	WP_000617723.1	-	0.0089	12.2	0.1	0.013	11.7	0.1	1.1	1	0	0	1	1	1	1	VirB4_CagE: type IV secretion/conjugal transfer ATPase, VirB4 family
TIGR00618	TIGR00618	WP_000617723.1	-	0.079	8.8	0.0	0.11	8.3	0.0	1.1	1	0	0	1	1	1	0	sbcc: exonuclease SbcC
TIGR03341	TIGR03341	WP_000619389.1	-	1.5e-100	332.6	0.0	1.7e-100	332.5	0.0	1.0	1	0	0	1	1	1	1	YhgI_GntY: IscR-regulated protein YhgI
TIGR00049	TIGR00049	WP_000619389.1	-	1.5e-11	42.4	0.0	7.2e-11	40.2	0.0	1.9	2	0	0	2	2	2	1	TIGR00049: iron-sulfur cluster assembly accessory protein
TIGR01997	TIGR01997	WP_000619389.1	-	5.1e-08	31.0	0.1	1.1e-07	29.9	0.0	1.5	2	0	0	2	2	2	1	sufA_proteo: FeS assembly scaffold SufA
TIGR02000	TIGR02000	WP_000619389.1	-	2e-07	28.7	0.0	2.4e-07	28.4	0.0	1.1	1	0	0	1	1	1	1	NifU_proper: Fe-S cluster assembly protein NifU
TIGR02011	TIGR02011	WP_000619389.1	-	2.4e-06	25.7	0.0	5.4e-06	24.6	0.0	1.5	2	0	0	2	2	2	1	IscA: iron-sulfur cluster assembly protein IscA
TIGR01128	TIGR01128	WP_000620539.1	-	1.6e-107	357.4	7.8	1.8e-107	357.2	7.8	1.0	1	0	0	1	1	1	1	holA: DNA polymerase III, delta subunit
TIGR02397	TIGR02397	WP_000620539.1	-	0.00029	18.1	0.0	0.00039	17.7	0.0	1.2	1	0	0	1	1	1	1	dnaX_nterm: DNA polymerase III, subunit gamma and tau
TIGR00255	TIGR00255	WP_000621331.1	-	2.1e-138	458.8	12.7	2.4e-138	458.6	12.7	1.0	1	0	0	1	1	1	1	TIGR00255: TIGR00255 family protein
TIGR00223	TIGR00223	WP_000621515.1	-	4.9e-69	228.0	0.2	5.5e-69	227.9	0.2	1.0	1	0	0	1	1	1	1	panD: aspartate 1-decarboxylase
TIGR02152	TIGR02152	WP_000621628.1	-	5.6e-52	174.9	0.0	6.5e-52	174.7	0.0	1.0	1	0	0	1	1	1	1	D_ribokin_bact: ribokinase
TIGR04382	TIGR04382	WP_000621628.1	-	4e-25	86.7	2.3	1.3e-23	81.7	2.3	2.5	1	1	0	1	1	1	1	myo_inos_iolC_N: 5-dehydro-2-deoxygluconokinase
TIGR02198	TIGR02198	WP_000621628.1	-	3.1e-17	60.6	1.6	3.8e-10	37.4	0.4	2.3	2	0	0	2	2	2	2	rfaE_dom_I: bifunctional protein RfaE, domain I
TIGR03168	TIGR03168	WP_000621628.1	-	1e-14	52.1	1.0	3.3e-10	37.3	1.4	2.2	2	0	0	2	2	2	2	1-PFK: hexose kinase, 1-phosphofructokinase family
TIGR03828	TIGR03828	WP_000621628.1	-	9.8e-13	45.7	0.7	2e-10	38.1	0.6	2.2	2	0	0	2	2	2	2	pfkB: 1-phosphofructokinase
TIGR00097	TIGR00097	WP_000621628.1	-	0.00016	19.0	0.2	0.00024	18.4	0.2	1.3	1	0	0	1	1	1	1	HMP-P_kinase: hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase
TIGR01818	TIGR01818	WP_000621911.1	-	6.5e-14	49.5	0.0	8.4e-14	49.1	0.0	1.1	1	0	0	1	1	1	1	ntrC: nitrogen regulation protein NR(I)
TIGR02875	TIGR02875	WP_000621911.1	-	2.2e-11	41.5	0.0	2.5e-11	41.3	0.0	1.2	1	0	0	1	1	1	1	spore_0_A: sporulation transcription factor Spo0A
TIGR03787	TIGR03787	WP_000621911.1	-	4.8e-08	30.7	0.0	6.7e-08	30.3	0.0	1.2	1	0	0	1	1	1	1	marine_sort_RR: proteobacterial dedicated sortase system response regulator
TIGR03541	TIGR03541	WP_000621911.1	-	1.1e-07	29.6	0.0	1.6e-07	29.0	0.0	1.2	1	0	0	1	1	1	1	reg_near_HchA: LuxR family transcriptional regulatory, chaperone HchA-associated
TIGR02937	TIGR02937	WP_000621911.1	-	3.3e-07	28.0	0.0	5.7e-07	27.3	0.0	1.2	1	0	0	1	1	1	1	sigma70-ECF: RNA polymerase sigma factor, sigma-70 family
TIGR03020	TIGR03020	WP_000621911.1	-	7.2e-07	27.0	0.0	1.1e-06	26.5	0.0	1.2	1	0	0	1	1	1	1	EpsA: transcriptional regulator EpsA
TIGR02154	TIGR02154	WP_000621911.1	-	2.6e-06	24.9	0.0	4.6e-06	24.1	0.0	1.4	1	0	0	1	1	1	1	PhoB: phosphate regulon transcriptional regulatory protein PhoB
TIGR02985	TIGR02985	WP_000621911.1	-	3e-06	25.5	0.0	4.4e-06	25.0	0.0	1.2	1	0	0	1	1	1	1	Sig70_bacteroi1: RNA polymerase sigma-70 factor, Bacteroides expansion family 1
TIGR01387	TIGR01387	WP_000621911.1	-	2.1e-05	22.2	0.0	3.2e-05	21.7	0.0	1.4	1	0	0	1	1	1	1	cztR_silR_copR: heavy metal response regulator
TIGR02956	TIGR02956	WP_000621911.1	-	2.6e-05	20.4	0.0	3e-05	20.2	0.0	1.1	1	0	0	1	1	1	1	TMAO_torS: TMAO reductase sytem sensor TorS
TIGR01884	TIGR01884	WP_000621911.1	-	0.02	12.3	0.0	0.031	11.6	0.0	1.3	1	0	0	1	1	1	0	cas_HTH: CRISPR locus-related DNA-binding protein
TIGR00720	TIGR00720	WP_000622122.1	-	6.2e-218	722.1	0.1	7.1e-218	721.9	0.1	1.0	1	0	0	1	1	1	1	sda_mono: L-serine ammonia-lyase
TIGR00718	TIGR00718	WP_000622122.1	-	8.5e-56	187.2	3.3	1.2e-55	186.7	3.3	1.1	1	0	0	1	1	1	1	sda_alpha: L-serine dehydratase, iron-sulfur-dependent, alpha subunit
TIGR00719	TIGR00719	WP_000622122.1	-	2.9e-12	44.7	0.8	1.5e-11	42.4	0.8	2.0	1	1	0	1	1	1	1	sda_beta: L-serine dehydratase, iron-sulfur-dependent, beta subunit
TIGR03339	TIGR03339	WP_000622290.1	-	3.8e-23	80.1	0.0	6.1e-23	79.4	0.0	1.3	1	0	0	1	1	1	1	phn_lysR: aminoethylphosphonate catabolism associated LysR family transcriptional regulator
TIGR03298	TIGR03298	WP_000622290.1	-	9.9e-17	58.9	0.9	5.3e-16	56.5	0.9	1.9	1	1	0	1	1	1	1	argP: transcriptional regulator, ArgP family
TIGR03418	TIGR03418	WP_000622290.1	-	1.1e-16	58.7	0.2	1.3e-16	58.4	0.2	1.1	1	0	0	1	1	1	1	chol_sulf_TF: putative choline sulfate-utilization transcription factor
TIGR02424	TIGR02424	WP_000622290.1	-	9.9e-16	55.4	0.1	1.4e-15	54.9	0.1	1.2	1	0	0	1	1	1	1	TF_pcaQ: pca operon transcription factor PcaQ
TIGR02036	TIGR02036	WP_000622290.1	-	1.4e-09	35.3	0.0	1.7e-09	35.0	0.0	1.1	1	0	0	1	1	1	1	dsdC: D-serine deaminase transcriptional activator
TIGR01588	TIGR01588	WP_000622357.1	-	1.5e-136	452.1	0.1	1.7e-136	451.9	0.1	1.0	1	0	0	1	1	1	1	citE: citrate (pro-3S)-lyase, beta subunit
TIGR00496	TIGR00496	WP_000622418.1	-	8.5e-82	271.0	2.7	1e-81	270.7	2.7	1.0	1	0	0	1	1	1	1	frr: ribosome recycling factor
TIGR01417	TIGR01417	WP_000623142.1	-	1e-273	906.9	7.3	1.2e-273	906.7	7.3	1.0	1	0	0	1	1	1	1	PTS_I_fam: phosphoenolpyruvate-protein phosphotransferase
TIGR01418	TIGR01418	WP_000623142.1	-	1.1e-58	197.2	1.4	5.6e-40	135.3	0.0	2.2	1	1	1	2	2	2	2	PEP_synth: phosphoenolpyruvate synthase
TIGR01828	TIGR01828	WP_000623142.1	-	1.1e-41	140.7	2.1	1.1e-24	84.4	0.1	3.3	3	1	0	3	3	3	2	pyru_phos_dikin: pyruvate, phosphate dikinase
TIGR01807	TIGR01807	WP_000623142.1	-	0.0062	14.8	0.7	0.021	13.1	0.3	2.1	2	0	0	2	2	2	1	CM_P2: chorismate mutase
TIGR01805	TIGR01805	WP_000623142.1	-	0.017	13.4	2.0	0.062	11.6	0.5	2.6	2	1	1	3	3	3	0	CM_mono_grmpos: chorismate mutase
TIGR00720	TIGR00720	WP_000624295.1	-	2.2e-231	766.5	0.1	2.4e-231	766.3	0.1	1.0	1	0	0	1	1	1	1	sda_mono: L-serine ammonia-lyase
TIGR00718	TIGR00718	WP_000624295.1	-	5.4e-56	187.8	2.2	7.7e-56	187.3	2.2	1.1	1	0	0	1	1	1	1	sda_alpha: L-serine dehydratase, iron-sulfur-dependent, alpha subunit
TIGR00719	TIGR00719	WP_000624295.1	-	1.4e-09	35.9	1.1	2e-09	35.5	0.2	1.6	2	0	0	2	2	2	1	sda_beta: L-serine dehydratase, iron-sulfur-dependent, beta subunit
TIGR02209	TIGR02209	WP_000625658.1	-	9.1e-29	97.2	0.1	1.1e-28	96.9	0.1	1.1	1	0	0	1	1	1	1	ftsL_broad: cell division protein FtsL
TIGR02488	TIGR02488	WP_000625834.1	-	1.9e-117	389.3	12.1	2.1e-117	389.2	12.1	1.0	1	0	0	1	1	1	1	flgG_G_neg: flagellar basal-body rod protein FlgG
TIGR03506	TIGR03506	WP_000625834.1	-	1.2e-77	259.9	18.4	9.5e-49	164.9	6.1	2.0	1	1	1	2	2	2	2	FlgEFG_subfam: flagellar hook-basal body protein
TIGR02489	TIGR02489	WP_000625834.1	-	1.8e-52	176.8	11.5	6.1e-33	112.2	3.0	2.0	1	1	1	2	2	2	2	flgE_epsilon: flagellar hook protein FlgE
TIGR02490	TIGR02490	WP_000625834.1	-	1.2e-50	170.0	5.7	1.5e-50	169.8	5.7	1.1	1	0	0	1	1	1	1	flgF: flagellar basal-body rod protein FlgF
TIGR02492	TIGR02492	WP_000625834.1	-	1.4e-21	75.3	13.0	5.2e-12	43.8	2.2	2.8	2	2	0	2	2	2	2	flgK_ends: flagellar hook-associated protein FlgK
TIGR01395	TIGR01395	WP_000625834.1	-	3.8e-19	67.3	2.8	2.9e-11	41.8	0.9	2.3	2	0	0	2	2	2	2	FlgC: flagellar basal-body rod protein FlgC
TIGR01396	TIGR01396	WP_000625834.1	-	2.6e-11	41.8	2.5	1e-09	36.7	0.0	2.3	2	0	0	2	2	2	1	FlgB: flagellar basal-body rod protein FlgB
TIGR00720	TIGR00720	WP_000626404.1	-	7e-223	738.4	1.9	8e-223	738.2	1.9	1.0	1	0	0	1	1	1	1	sda_mono: L-serine ammonia-lyase
TIGR00718	TIGR00718	WP_000626404.1	-	1.3e-53	180.0	7.5	1.9e-53	179.5	7.5	1.2	1	0	0	1	1	1	1	sda_alpha: L-serine dehydratase, iron-sulfur-dependent, alpha subunit
TIGR00719	TIGR00719	WP_000626404.1	-	1.9e-11	42.1	0.4	4.2e-11	40.9	0.4	1.7	1	1	0	1	1	1	1	sda_beta: L-serine dehydratase, iron-sulfur-dependent, beta subunit
TIGR01143	TIGR01143	WP_000626711.1	-	1.8e-142	473.2	0.2	2e-142	473.0	0.2	1.0	1	0	0	1	1	1	1	murF: UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
TIGR01085	TIGR01085	WP_000626711.1	-	5.1e-38	129.1	0.0	1.6e-35	120.9	0.0	2.2	1	1	0	1	1	1	1	murE: UDP-N-acetylmuramyl-tripeptide synthetase
TIGR01087	TIGR01087	WP_000626711.1	-	7.1e-28	95.8	0.2	9.5e-28	95.4	0.2	1.2	1	0	0	1	1	1	1	murD: UDP-N-acetylmuramoylalanine--D-glutamate ligase
TIGR01082	TIGR01082	WP_000626711.1	-	1.5e-22	78.2	0.0	3e-22	77.3	0.0	1.4	1	0	0	1	1	1	1	murC: UDP-N-acetylmuramate--L-alanine ligase
TIGR01081	TIGR01081	WP_000626711.1	-	1.6e-10	38.6	0.1	2.2e-10	38.1	0.1	1.2	1	0	0	1	1	1	1	mpl: UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase
TIGR02068	TIGR02068	WP_000626711.1	-	2.2e-08	30.5	3.4	6.3e-07	25.7	3.4	2.5	1	1	0	1	1	1	1	cya_phycin_syn: cyanophycin synthetase
TIGR01499	TIGR01499	WP_000626711.1	-	0.00037	17.9	0.5	0.12	9.7	0.1	2.3	2	0	0	2	2	2	2	folC: bifunctional protein FolC
TIGR04365	TIGR04365	WP_000627807.1	-	9.2e-71	234.0	0.0	1e-70	233.9	0.0	1.0	1	0	0	1	1	1	1	spare_glycyl: autonomous glycyl radical cofactor GrcA
TIGR01255	TIGR01255	WP_000627807.1	-	7.1e-26	88.8	0.0	7.2e-26	88.8	0.0	1.0	1	0	0	1	1	1	1	pyr_form_ly_1: formate acetyltransferase
TIGR01774	TIGR01774	WP_000627807.1	-	8.6e-14	48.7	0.0	1.1e-13	48.3	0.0	1.1	1	0	0	1	1	1	1	PFL2-3: glycyl radical enzyme, PFL2/glycerol dehydratase family
TIGR04394	TIGR04394	WP_000627807.1	-	1.3e-08	31.9	0.0	1.3e-08	31.8	0.0	1.0	1	0	0	1	1	1	1	choline_CutC: choline trimethylamine-lyase
TIGR00730	TIGR00730	WP_000627996.1	-	7.2e-10	36.9	0.0	1.1e-09	36.3	0.0	1.3	1	0	0	1	1	1	1	TIGR00730: TIGR00730 family protein
TIGR00725	TIGR00725	WP_000627996.1	-	0.0072	13.8	0.1	0.66	7.4	0.0	2.3	2	0	0	2	2	2	2	TIGR00725: TIGR00725 family protein
TIGR02176	TIGR02176	WP_000628255.1	-	0	1630.9	0.0	0	1630.7	0.0	1.0	1	0	0	1	1	1	1	pyruv_ox_red: pyruvate:ferredoxin (flavodoxin) oxidoreductase
TIGR03710	TIGR03710	WP_000628255.1	-	3.9e-19	66.6	0.7	1.7e-06	24.9	1.1	3.1	3	0	0	3	3	3	3	OAFO_sf: 2-oxoacid:acceptor oxidoreductase, alpha subunit
TIGR02175	TIGR02175	WP_000628255.1	-	8.9e-16	56.1	0.0	1.4e-15	55.5	0.0	1.3	1	0	0	1	1	1	1	PorC_KorC: 2-oxoacid:acceptor oxidoreductase, gamma subunit, pyruvate/2-ketoisovalerate family
TIGR03336	TIGR03336	WP_000628255.1	-	5.6e-09	32.8	6.8	0.0003	17.2	0.0	4.7	5	0	0	5	5	5	2	IOR_alpha: indolepyruvate ferredoxin oxidoreductase, alpha subunit
TIGR02177	TIGR02177	WP_000628255.1	-	1.5e-07	29.2	0.0	2.7e-07	28.3	0.0	1.3	1	0	0	1	1	1	1	PorB_KorB: 2-oxoacid:acceptor oxidoreductase, beta subunit, pyruvate/2-ketoisovalerate family
TIGR00384	TIGR00384	WP_000628255.1	-	5e-06	24.1	4.0	1.2e-05	22.9	4.0	1.5	1	0	0	1	1	1	1	dhsB: succinate dehydrogenase and fumarate reductase iron-sulfur protein
TIGR02179	TIGR02179	WP_000628255.1	-	5.4e-06	24.4	9.7	4e-05	21.6	9.7	2.3	1	1	0	1	1	1	1	PorD_KorD: 2-oxoacid:acceptor oxidoreductase, delta subunit, pyruvate/2-ketoisovalerate family
TIGR01944	TIGR01944	WP_000628255.1	-	8.3e-06	23.4	11.5	0.003	15.1	2.0	2.5	1	1	1	2	2	2	2	rnfB: electron transport complex, RnfABCDGE type, B subunit
TIGR02936	TIGR02936	WP_000628255.1	-	1.4e-05	23.1	2.7	3.5e-05	21.8	2.7	1.7	1	0	0	1	1	1	1	fdxN_nitrog: ferredoxin III, nif-specific
TIGR04041	TIGR04041	WP_000628255.1	-	2.4e-05	21.9	5.0	0.0085	13.5	0.7	2.3	2	0	0	2	2	2	2	activase_YjjW: glycine radical enzyme activase, YjjW family
TIGR01971	TIGR01971	WP_000628255.1	-	7.4e-05	20.3	9.2	0.0042	14.7	1.4	2.5	1	1	0	1	1	1	1	NuoI: NADH-quinone oxidoreductase, chain I
TIGR02700	TIGR02700	WP_000628255.1	-	0.0002	18.6	3.4	0.031	11.5	0.3	2.4	2	0	0	2	2	2	2	flavo_MJ0208: archaeoflavoprotein, MJ0208 family
TIGR04105	TIGR04105	WP_000628255.1	-	0.0013	15.5	5.9	0.0026	14.4	5.9	1.4	1	0	0	1	1	1	1	FeFe_hydrog_B1: [FeFe] hydrogenase, group B1/B3
TIGR02745	TIGR02745	WP_000628255.1	-	0.0015	15.5	9.5	0.019	11.9	1.5	2.5	3	0	0	3	3	3	2	ccoG_rdxA_fixG: cytochrome c oxidase accessory protein CcoG
TIGR02494	TIGR02494	WP_000628255.1	-	0.0031	14.8	3.8	0.25	8.5	0.3	2.4	2	0	0	2	2	2	2	PFLE_PFLC: glycyl-radical enzyme activating protein
TIGR02486	TIGR02486	WP_000628255.1	-	0.0041	15.0	4.8	0.008	14.0	4.8	1.4	1	0	0	1	1	1	1	RDH: reductive dehalogenase
TIGR00314	TIGR00314	WP_000628255.1	-	0.0079	12.0	1.1	0.014	11.2	1.1	1.3	1	0	0	1	1	1	1	cdhA: CO dehydrogenase/acetyl-CoA synthase complex, epsilon subunit
TIGR04270	TIGR04270	WP_000628255.1	-	0.014	11.7	6.1	0.28	7.4	0.9	2.2	2	0	0	2	2	2	0	Rama_corrin_act: methylamine methyltransferase corrinoid protein reductive activase
TIGR03149	TIGR03149	WP_000628255.1	-	0.015	12.7	7.4	0.13	9.5	0.6	2.5	1	1	1	2	2	2	0	cyt_nit_nrfC: cytochrome c nitrite reductase, Fe-S protein
TIGR03846	TIGR03846	WP_000628255.1	-	0.015	13.2	0.0	0.055	11.3	0.0	1.9	2	0	0	2	2	1	0	sulfopy_beta: sulfopyruvate decarboxylase, beta subunit
TIGR02951	TIGR02951	WP_000628255.1	-	0.022	12.8	7.7	0.34	8.9	0.9	2.5	1	1	1	2	2	2	0	DMSO_dmsB: dimethylsulfoxide reductase, chain B
TIGR02912	TIGR02912	WP_000628255.1	-	0.029	11.3	2.5	1.9	5.3	0.0	2.8	3	0	0	3	3	3	0	sulfite_red_C: sulfite reductase, subunit C
TIGR02512	TIGR02512	WP_000628255.1	-	0.034	11.0	8.2	0.13	9.0	1.2	1.9	1	1	1	2	2	2	0	FeFe_hydrog_A: [FeFe] hydrogenase, group A
TIGR00276	TIGR00276	WP_000628255.1	-	0.064	10.2	10.4	0.26	8.2	10.4	1.8	1	1	0	1	1	1	0	TIGR00276: epoxyqueuosine reductase
TIGR04003	TIGR04003	WP_000628255.1	-	0.069	10.2	0.8	1.9	5.5	0.1	2.3	2	0	0	2	2	2	0	rSAM_BssD: [benzylsuccinate synthase]-activating enzyme
TIGR03048	TIGR03048	WP_000628255.1	-	0.084	11.1	4.0	3.6	5.9	0.2	2.6	2	0	0	2	2	2	0	PS_I_psaC: photosystem I iron-sulfur protein PsaC
TIGR03287	TIGR03287	WP_000628255.1	-	0.09	9.2	3.2	1.2	5.5	0.3	2.4	2	0	0	2	2	2	0	methan_mark_16: putative methanogenesis marker 16 metalloprotein
TIGR03224	TIGR03224	WP_000628255.1	-	0.16	8.8	3.7	2.4	4.9	0.9	2.3	2	0	0	2	2	2	0	benzo_boxA: benzoyl-CoA oxygenase/reductase, BoxA protein
TIGR02060	TIGR02060	WP_000628255.1	-	0.17	9.8	8.7	0.33	8.8	1.5	2.6	1	1	1	2	2	2	0	aprB: adenylylsulfate reductase, beta subunit
TIGR02163	TIGR02163	WP_000628255.1	-	0.23	8.9	9.2	1.6	6.1	9.2	2.1	1	1	0	1	1	1	0	napH_: ferredoxin-type protein, NapH/MauN family
TIGR04395	TIGR04395	WP_000628255.1	-	2.2	5.4	10.4	0.98	6.6	2.0	2.4	1	1	0	2	2	2	0	cutC_activ_rSAM: choline TMA-lyase-activating enzyme
TIGR00402	TIGR00402	WP_000628255.1	-	8.8	4.2	13.3	1.4	6.8	1.6	2.6	2	1	0	3	3	2	0	napF: ferredoxin-type protein NapF
TIGR01481	TIGR01481	WP_000628655.1	-	3.6e-56	188.9	0.3	4.4e-56	188.6	0.3	1.0	1	0	0	1	1	1	1	ccpA: catabolite control protein A
TIGR02417	TIGR02417	WP_000628655.1	-	3.9e-32	109.8	0.1	4.4e-32	109.6	0.1	1.0	1	0	0	1	1	1	1	fruct_sucro_rep: D-fructose-responsive transcription factor
TIGR02405	TIGR02405	WP_000628655.1	-	3.4e-22	77.1	0.1	4.4e-22	76.8	0.1	1.1	1	0	0	1	1	1	1	trehalos_R_Ecol: trehalose operon repressor
TIGR02634	TIGR02634	WP_000628655.1	-	0.00013	19.6	0.4	0.00057	17.5	0.1	2.3	1	1	0	2	2	2	1	xylF: D-xylose ABC transporter, D-xylose-binding protein
